date,dam,precipitation_mm
2019-11-20,Osento,2.6
2019-11-21,Osento,0.1
2019-11-22,Osento,0.2
2019-11-23,Osento,0.0
2019-11-24,Osento,45.3
2019-11-25,Osento,6.6
2019-11-26,Osento,0.7
2019-11-27,Osento,0.1
2019-11-28,Osento,0.0
2019-11-29,Osento,0.0
2019-11-30,Osento,0.3
2019-12-01,Osento,0.0
2019-12-02,Osento,0.1
2019-12-03,Osento,1.3
2019-12-04,Osento,0.0
2019-12-05,Osento,1.6
2019-12-06,Osento,0.2
2019-12-07,Osento,0.0
2019-12-08,Osento,0.0
2019-12-09,Osento,0.0
2019-12-10,Osento,2.6
2019-12-11,Osento,2.1
2019-12-12,Osento,0.7
2019-12-13,Osento,3.5
2019-12-14,Osento,1.9
2019-12-15,Osento,0.0
2019-12-16,Osento,0.0
2019-12-17,Osento,0.0
2019-12-18,Osento,0.0
2019-12-19,Osento,1.7
2019-12-20,Osento,1.1
2019-12-21,Osento,3.9
2019-12-22,Osento,4.4
2019-12-23,Osento,1.4
2019-12-24,Osento,0.7
2019-12-25,Osento,0.0
2019-12-26,Osento,0.1
2019-12-27,Osento,0.0
2019-12-28,Osento,14.6
2019-12-29,Osento,4.3
2019-12-30,Osento,0.2
2019-12-31,Osento,0.0
2020-01-01,Osento,0.0
2020-01-02,Osento,0.0
2020-01-03,Osento,0.0
2020-01-04,Osento,0.0
2020-01-05,Osento,2.2
2020-01-06,Osento,0.0
2020-01-07,Osento,0.0
2020-01-08,Osento,0.0
2020-01-09,Osento,0.0
2020-01-10,Osento,0.0
2020-01-11,Osento,0.0
2020-01-12,Osento,0.0
2020-01-13,Osento,0.4
2020-01-14,Osento,0.0
2020-01-15,Osento,0.0
2020-01-16,Osento,0.0
2020-01-17,Osento,0.0
2020-01-18,Osento,0.1
2020-01-19,Osento,0.3
2020-01-20,Osento,2.1
2020-01-21,Osento,0.0
2020-01-22,Osento,0.0
2020-01-23,Osento,0.0
2020-01-24,Osento,0.0
2020-01-25,Osento,0.0
2020-01-26,Osento,2.9
2020-01-27,Osento,0.1
2020-01-28,Osento,0.0
2020-01-29,Osento,0.0
2020-01-30,Osento,0.0
2020-01-31,Osento,0.0
2020-02-01,Osento,0.0
2020-02-02,Osento,0.0
2020-02-03,Osento,0.0
2020-02-04,Osento,4.3
2020-02-05,Osento,12.0
2020-02-06,Osento,0.0
2020-02-07,Osento,0.0
2020-02-08,Osento,0.0
2020-02-09,Osento,0.0
2020-02-10,Osento,0.0
2020-02-11,Osento,0.0
2020-02-12,Osento,0.0
2020-02-13,Osento,0.0
2020-02-14,Osento,14.7
2020-02-15,Osento,0.0
2020-02-16,Osento,0.0
2020-02-17,Osento,0.0
2020-02-18,Osento,0.0
2020-02-19,Osento,3.9
2020-02-20,Osento,2.3
2020-02-21,Osento,0.0
2020-02-22,Osento,0.0
2020-02-23,Osento,0.0
2020-02-24,Osento,0.0
2020-02-25,Osento,0.0
2020-02-26,Osento,0.0
2020-02-27,Osento,0.5
2020-02-28,Osento,4.1
2020-02-29,Osento,0.0
2020-03-01,Osento,0.0
2020-03-02,Osento,0.2
2020-03-03,Osento,4.1
2020-03-04,Osento,0.4
2020-03-05,Osento,0.0
2020-03-06,Osento,6.6
2020-03-07,Osento,3.5
2020-03-08,Osento,9.2
2020-03-09,Osento,0.0
2020-03-10,Osento,0.0
2020-03-11,Osento,0.0
2020-03-12,Osento,0.0
2020-03-13,Osento,0.0
2020-03-14,Osento,0.5
2020-03-15,Osento,1.2
2020-03-16,Osento,0.0
2020-03-17,Osento,0.0
2020-03-18,Osento,0.0
2020-03-19,Osento,0.0
2020-03-20,Osento,0.0
2020-03-21,Osento,0.0
2020-03-22,Osento,3.7
2020-03-23,Osento,3.0
2020-03-24,Osento,0.4
2020-03-25,Osento,9.8
2020-03-26,Osento,35.1
2020-03-27,Osento,2.7
2020-03-28,Osento,0.7
2020-03-29,Osento,0.6
2020-03-30,Osento,0.3
2020-03-31,Osento,2.6
2020-04-01,Osento,6.1
2020-04-02,Osento,0.0
2020-04-03,Osento,0.1
2020-04-04,Osento,0.0
2020-04-05,Osento,0.0
2020-04-06,Osento,0.2
2020-04-07,Osento,0.0
2020-04-08,Osento,0.0
2020-04-09,Osento,0.0
2020-04-10,Osento,0.0
2020-04-11,Osento,0.0
2020-04-12,Osento,0.0
2020-04-13,Osento,0.0
2020-04-14,Osento,6.7
2020-04-15,Osento,0.6
2020-04-16,Osento,0.0
2020-04-17,Osento,0.0
2020-04-18,Osento,0.0
2020-04-19,Osento,0.0
2020-04-20,Osento,11.1
2020-04-21,Osento,4.6
2020-04-22,Osento,20.2
2020-04-23,Osento,7.2
2020-04-24,Osento,0.0
2020-04-25,Osento,0.0
2020-04-26,Osento,0.7
2020-04-27,Osento,0.3
2020-04-28,Osento,0.9
2020-04-29,Osento,0.8
2020-04-30,Osento,0.0
2020-05-01,Osento,0.1
2020-05-02,Osento,5.2
2020-05-03,Osento,12.5
2020-05-04,Osento,0.0
2020-05-05,Osento,0.0
2020-05-06,Osento,0.8
2020-05-07,Osento,0.2
2020-05-08,Osento,0.0
2020-05-09,Osento,0.0
2020-05-10,Osento,0.0
2020-05-11,Osento,0.1
2020-05-12,Osento,0.0
2020-05-13,Osento,0.0
2020-05-14,Osento,0.0
2020-05-15,Osento,0.0
2020-05-16,Osento,0.0
2020-05-17,Osento,0.0
2020-05-18,Osento,0.0
2020-05-19,Osento,2.1
2020-05-20,Osento,21.5
2020-05-21,Osento,8.7
2020-05-22,Osento,0.0
2020-05-23,Osento,0.0
2020-05-24,Osento,1.0
2020-05-25,Osento,1.1
2020-05-26,Osento,0.9
2020-05-27,Osento,1.1
2020-05-28,Osento,0.1
2020-05-29,Osento,0.1
2020-05-30,Osento,6.6
2020-05-31,Osento,5.3
2020-06-01,Osento,2.0
2020-06-02,Osento,0.0
2020-06-03,Osento,0.0
2020-06-04,Osento,0.0
2020-06-05,Osento,34.4
2020-06-06,Osento,2.8
2020-06-07,Osento,0.0
2020-06-08,Osento,7.4
2020-06-09,Osento,1.1
2020-06-10,Osento,1.0
2020-06-11,Osento,0.7
2020-06-12,Osento,0.0
2020-06-13,Osento,0.0
2020-06-14,Osento,0.1
2020-06-15,Osento,6.2
2020-06-16,Osento,4.0
2020-06-17,Osento,0.2
2020-06-18,Osento,0.0
2020-06-19,Osento,0.4
2020-06-20,Osento,1.5
2020-06-21,Osento,0.5
2020-06-22,Osento,6.0
2020-06-23,Osento,0.0
2020-06-24,Osento,0.0
2020-06-25,Osento,0.0
2020-06-26,Osento,0.0
2020-06-27,Osento,0.0
2020-06-28,Osento,0.0
2020-06-29,Osento,0.0
2020-06-30,Osento,0.0
2020-07-01,Osento,0.0
2020-07-02,Osento,0.0
2020-07-03,Osento,0.3
2020-07-04,Osento,2.8
2020-07-05,Osento,0.1
2020-07-06,Osento,0.8
2020-07-07,Osento,0.0
2020-07-08,Osento,0.0
2020-07-09,Osento,0.0
2020-07-10,Osento,0.0
2020-07-11,Osento,0.0
2020-07-12,Osento,0.0
2020-07-13,Osento,0.0
2020-07-14,Osento,0.0
2020-07-15,Osento,0.6
2020-07-16,Osento,0.1
2020-07-17,Osento,3.8
2020-07-18,Osento,0.0
2020-07-19,Osento,0.0
2020-07-20,Osento,0.0
2020-07-21,Osento,0.0
2020-07-22,Osento,0.0
2020-07-23,Osento,0.0
2020-07-24,Osento,0.0
2020-07-25,Osento,0.2
2020-07-26,Osento,0.0
2020-07-27,Osento,0.0
2020-07-28,Osento,0.0
2020-07-29,Osento,0.0
2020-07-30,Osento,0.0
2020-07-31,Osento,0.0
2020-08-01,Osento,0.7
2020-08-02,Osento,0.0
2020-08-03,Osento,0.0
2020-08-04,Osento,0.3
2020-08-05,Osento,4.6
2020-08-06,Osento,18.9
2020-08-07,Osento,11.0
2020-08-08,Osento,3.7
2020-08-09,Osento,0.5
2020-08-10,Osento,0.0
2020-08-11,Osento,0.0
2020-08-12,Osento,0.0
2020-08-13,Osento,0.0
2020-08-14,Osento,0.0
2020-08-15,Osento,0.0
2020-08-16,Osento,0.0
2020-08-17,Osento,0.5
2020-08-18,Osento,0.2
2020-08-19,Osento,0.8
2020-08-20,Osento,0.0
2020-08-21,Osento,0.0
2020-08-22,Osento,0.0
2020-08-23,Osento,0.0
2020-08-24,Osento,1.0
2020-08-25,Osento,1.8
2020-08-26,Osento,0.0
2020-08-27,Osento,0.0
2020-08-28,Osento,0.0
2020-08-29,Osento,0.0
2020-08-30,Osento,0.1
2020-08-31,Osento,0.2
2020-09-01,Osento,0.1
2020-09-02,Osento,0.2
2020-09-03,Osento,0.9
2020-09-04,Osento,0.0
2020-09-05,Osento,0.0
2020-09-06,Osento,0.0
2020-09-07,Osento,0.2
2020-09-08,Osento,0.8
2020-09-09,Osento,0.0
2020-09-10,Osento,0.0
2020-09-11,Osento,0.0
2020-09-12,Osento,0.0
2020-09-13,Osento,0.0
2020-09-14,Osento,0.0
2020-09-15,Osento,0.0
2020-09-16,Osento,0.0
2020-09-17,Osento,0.7
2020-09-18,Osento,0.3
2020-09-19,Osento,0.0
2020-09-20,Osento,0.0
2020-09-21,Osento,4.4
2020-09-22,Osento,0.0
2020-09-23,Osento,0.1
2020-09-24,Osento,0.0
2020-09-25,Osento,10.7
2020-09-26,Osento,0.8
2020-09-27,Osento,4.9
2020-09-28,Osento,0.8
2020-09-29,Osento,0.0
2020-09-30,Osento,0.0
2020-10-01,Osento,0.0
2020-10-02,Osento,0.0
2020-10-03,Osento,0.0
2020-10-04,Osento,0.0
2020-10-05,Osento,0.0
2020-10-06,Osento,0.2
2020-10-07,Osento,8.2
2020-10-08,Osento,0.3
2020-10-09,Osento,0.0
2020-10-10,Osento,0.0
2020-10-11,Osento,0.0
2020-10-12,Osento,9.4
2020-10-13,Osento,2.1
2020-10-14,Osento,0.1
2020-10-15,Osento,9.2
2020-10-16,Osento,0.0
2020-10-17,Osento,0.1
2020-10-18,Osento,0.8
2020-10-19,Osento,0.2
2020-10-20,Osento,0.0
2020-10-21,Osento,0.0
2020-10-22,Osento,0.0
2020-10-23,Osento,0.0
2020-10-24,Osento,3.4
2020-10-25,Osento,0.0
2020-10-26,Osento,0.0
2020-10-27,Osento,3.6
2020-10-28,Osento,3.1
2020-10-29,Osento,0.0
2020-10-30,Osento,0.0
2020-10-31,Osento,0.0
2020-11-01,Osento,0.0
2020-11-02,Osento,0.0
2020-11-03,Osento,0.0
2020-11-04,Osento,0.0
2020-11-05,Osento,0.1
2020-11-06,Osento,1.2
2020-11-07,Osento,0.3
2020-11-08,Osento,0.0
2020-11-09,Osento,0.0
2020-11-10,Osento,0.0
2020-11-11,Osento,0.0
2020-11-12,Osento,0.1
2020-11-13,Osento,0.0
2020-11-14,Osento,0.1
2020-11-15,Osento,1.8
2020-11-16,Osento,2.1
2020-11-17,Osento,16.1
2020-11-18,Osento,2.5
2020-11-19,Osento,0.0
2020-11-20,Osento,4.0
2020-11-21,Osento,50.7
2020-11-22,Osento,7.5
2020-11-23,Osento,0.0
2020-11-24,Osento,0.5
2020-11-25,Osento,0.0
2020-11-26,Osento,0.0
2020-11-27,Osento,0.0
2020-11-28,Osento,0.4
2020-11-29,Osento,36.3
2020-11-30,Osento,1.0
2020-12-01,Osento,0.0
2020-12-02,Osento,0.0
2020-12-03,Osento,7.5
2020-12-04,Osento,3.1
2020-12-05,Osento,0.0
2020-12-06,Osento,25.1
2020-12-07,Osento,0.0
2020-12-08,Osento,0.6
2020-12-09,Osento,2.0
2020-12-10,Osento,0.5
2020-12-11,Osento,4.0
2020-12-12,Osento,0.0
2020-12-13,Osento,4.1
2020-12-14,Osento,0.0
2020-12-15,Osento,0.0
2020-12-16,Osento,0.0
2020-12-17,Osento,0.0
2020-12-18,Osento,0.0
2020-12-19,Osento,0.0
2020-12-20,Osento,0.0
2020-12-21,Osento,0.0
2020-12-22,Osento,0.0
2020-12-23,Osento,0.0
2020-12-24,Osento,0.0
2020-12-25,Osento,0.5
2020-12-26,Osento,15.6
2020-12-27,Osento,23.0
2020-12-28,Osento,3.1
2020-12-29,Osento,5.4
2020-12-30,Osento,6.2
2020-12-31,Osento,0.1
2021-01-01,Osento,0.0
2021-01-02,Osento,3.0
2021-01-03,Osento,0.1
2021-01-04,Osento,0.1
2021-01-05,Osento,0.0
2021-01-06,Osento,7.3
2021-01-07,Osento,9.4
2021-01-08,Osento,9.0
2021-01-09,Osento,9.1
2021-01-10,Osento,13.3
2021-01-11,Osento,3.5
2021-01-12,Osento,0.3
2021-01-13,Osento,0.0
2021-01-14,Osento,0.3
2021-01-15,Osento,4.7
2021-01-16,Osento,0.2
2021-01-17,Osento,1.6
2021-01-18,Osento,0.6
2021-01-19,Osento,0.0
2021-01-20,Osento,0.0
2021-01-21,Osento,0.1
2021-01-22,Osento,0.0
2021-01-23,Osento,3.1
2021-01-24,Osento,12.5
2021-01-25,Osento,1.9
2021-01-26,Osento,2.8
2021-01-27,Osento,1.1
2021-01-28,Osento,1.2
2021-01-29,Osento,0.4
2021-01-30,Osento,0.0
2021-01-31,Osento,6.8
2021-02-01,Osento,1.9
2021-02-02,Osento,1.0
2021-02-03,Osento,0.0
2021-02-04,Osento,0.0
2021-02-05,Osento,0.0
2021-02-06,Osento,0.0
2021-02-07,Osento,1.4
2021-02-08,Osento,1.4
2021-02-09,Osento,5.8
2021-02-10,Osento,7.3
2021-02-11,Osento,2.5
2021-02-12,Osento,0.5
2021-02-13,Osento,29.0
2021-02-14,Osento,2.7
2021-02-15,Osento,0.4
2021-02-16,Osento,0.0
2021-02-17,Osento,0.0
2021-02-18,Osento,0.0
2021-02-19,Osento,0.0
2021-02-20,Osento,0.0
2021-02-21,Osento,0.0
2021-02-22,Osento,0.0
2021-02-23,Osento,0.0
2021-02-24,Osento,0.0
2021-02-25,Osento,0.0
2021-02-26,Osento,0.0
2021-02-27,Osento,0.0
2021-02-28,Osento,0.0
2021-03-01,Osento,0.0
2021-03-02,Osento,0.0
2021-03-03,Osento,0.0
2021-03-04,Osento,0.0
2021-03-05,Osento,0.0
2021-03-06,Osento,0.0
2021-03-07,Osento,0.1
2021-03-08,Osento,6.3
2021-03-09,Osento,3.0
2021-03-10,Osento,4.0
2021-03-11,Osento,0.0
2021-03-12,Osento,0.0
2021-03-13,Osento,3.0
2021-03-14,Osento,0.1
2021-03-15,Osento,5.7
2021-03-16,Osento,2.1
2021-03-17,Osento,0.7
2021-03-18,Osento,0.7
2021-03-19,Osento,2.1
2021-03-20,Osento,24.7
2021-03-21,Osento,9.9
2021-03-22,Osento,0.7
2021-03-23,Osento,3.3
2021-03-24,Osento,0.3
2021-03-25,Osento,0.3
2021-03-26,Osento,0.0
2021-03-27,Osento,0.0
2021-03-28,Osento,0.1
2021-03-29,Osento,0.1
2021-03-30,Osento,0.0
2021-03-31,Osento,0.0
2021-04-01,Osento,0.0
2021-04-02,Osento,1.4
2021-04-03,Osento,0.8
2021-04-04,Osento,1.2
2021-04-05,Osento,0.0
2021-04-06,Osento,0.1
2021-04-07,Osento,1.6
2021-04-08,Osento,0.3
2021-04-09,Osento,0.0
2021-04-10,Osento,0.0
2021-04-11,Osento,0.0
2021-04-12,Osento,3.3
2021-04-13,Osento,3.4
2021-04-14,Osento,0.1
2021-04-15,Osento,0.0
2021-04-16,Osento,1.8
2021-04-17,Osento,2.9
2021-04-18,Osento,7.9
2021-04-19,Osento,4.4
2021-04-20,Osento,5.7
2021-04-21,Osento,0.0
2021-04-22,Osento,10.1
2021-04-23,Osento,5.2
2021-04-24,Osento,7.5
2021-04-25,Osento,0.0
2021-04-26,Osento,0.0
2021-04-27,Osento,0.3
2021-04-28,Osento,3.0
2021-04-29,Osento,0.2
2021-04-30,Osento,0.0
2021-05-01,Osento,3.3
2021-05-02,Osento,0.0
2021-05-03,Osento,0.0
2021-05-04,Osento,0.7
2021-05-05,Osento,0.8
2021-05-06,Osento,0.0
2021-05-07,Osento,0.0
2021-05-08,Osento,0.0
2021-05-09,Osento,0.0
2021-05-10,Osento,0.0
2021-05-11,Osento,0.0
2021-05-12,Osento,0.5
2021-05-13,Osento,0.6
2021-05-14,Osento,0.5
2021-05-15,Osento,0.9
2021-05-16,Osento,0.0
2021-05-17,Osento,0.0
2021-05-18,Osento,0.0
2021-05-19,Osento,0.1
2021-05-20,Osento,0.5
2021-05-21,Osento,0.0
2021-05-22,Osento,0.0
2021-05-23,Osento,0.0
2021-05-24,Osento,0.0
2021-05-25,Osento,0.0
2021-05-26,Osento,0.0
2021-05-27,Osento,0.1
2021-05-28,Osento,0.0
2021-05-29,Osento,0.0
2021-05-30,Osento,2.6
2021-05-31,Osento,0.6
2021-06-01,Osento,0.0
2021-06-02,Osento,0.0
2021-06-03,Osento,0.0
2021-06-04,Osento,0.0
2021-06-05,Osento,0.0
2021-06-06,Osento,0.1
2021-06-07,Osento,12.1
2021-06-08,Osento,4.8
2021-06-09,Osento,0.3
2021-06-10,Osento,1.7
2021-06-11,Osento,3.6
2021-06-12,Osento,0.3
2021-06-13,Osento,0.0
2021-06-14,Osento,0.0
2021-06-15,Osento,0.0
2021-06-16,Osento,0.0
2021-06-17,Osento,0.0
2021-06-18,Osento,0.0
2021-06-19,Osento,0.0
2021-06-20,Osento,0.0
2021-06-21,Osento,0.0
2021-06-22,Osento,0.0
2021-06-23,Osento,0.0
2021-06-24,Osento,0.0
2021-06-25,Osento,0.0
2021-06-26,Osento,0.0
2021-06-27,Osento,0.0
2021-06-28,Osento,0.0
2021-06-29,Osento,0.0
2021-06-30,Osento,0.0
2021-07-01,Osento,0.0
2021-07-02,Osento,0.0
2021-07-03,Osento,0.0
2021-07-04,Osento,0.0
2021-07-05,Osento,0.4
2021-07-06,Osento,0.0
2021-07-07,Osento,0.0
2021-07-08,Osento,0.0
2021-07-09,Osento,0.0
2021-07-10,Osento,0.0
2021-07-11,Osento,0.0
2021-07-12,Osento,0.0
2021-07-13,Osento,0.0
2021-07-14,Osento,0.0
2021-07-15,Osento,0.0
2021-07-16,Osento,0.0
2021-07-17,Osento,10.7
2021-07-18,Osento,1.5
2021-07-19,Osento,20.6
2021-07-20,Osento,1.1
2021-07-21,Osento,0.0
2021-07-22,Osento,0.0
2021-07-23,Osento,0.0
2021-07-24,Osento,0.0
2021-07-25,Osento,0.3
2021-07-26,Osento,0.0
2021-07-27,Osento,0.0
2021-07-28,Osento,0.0
2021-07-29,Osento,0.0
2021-07-30,Osento,0.0
2021-07-31,Osento,0.0
2021-08-01,Osento,0.0
2021-08-02,Osento,0.0
2021-08-03,Osento,0.0
2021-08-04,Osento,0.0
2021-08-05,Osento,0.0
2021-08-06,Osento,0.0
2021-08-07,Osento,0.0
2021-08-08,Osento,0.0
2021-08-09,Osento,0.0
2021-08-10,Osento,0.0
2021-08-11,Osento,0.4
2021-08-12,Osento,0.0
2021-08-13,Osento,0.0
2021-08-14,Osento,0.0
2021-08-15,Osento,0.0
2021-08-16,Osento,0.0
2021-08-17,Osento,0.0
2021-08-18,Osento,0.2
2021-08-19,Osento,0.0
2021-08-20,Osento,0.0
2021-08-21,Osento,0.0
2021-08-22,Osento,0.0
2021-08-23,Osento,0.0
2021-08-24,Osento,0.1
2021-08-25,Osento,4.4
2021-08-26,Osento,1.6
2021-08-27,Osento,0.0
2021-08-28,Osento,0.6
2021-08-29,Osento,0.0
2021-08-30,Osento,0.0
2021-08-31,Osento,0.0
2021-09-01,Osento,1.0
2021-09-02,Osento,0.0
2021-09-03,Osento,0.0
2021-09-04,Osento,0.7
2021-09-05,Osento,2.4
2021-09-06,Osento,2.2
2021-09-07,Osento,0.1
2021-09-08,Osento,0.9
2021-09-09,Osento,0.7
2021-09-10,Osento,0.0
2021-09-11,Osento,0.1
2021-09-12,Osento,0.2
2021-09-13,Osento,0.0
2021-09-14,Osento,0.0
2021-09-15,Osento,0.0
2021-09-16,Osento,0.0
2021-09-17,Osento,0.0
2021-09-18,Osento,1.8
2021-09-19,Osento,0.4
2021-09-20,Osento,0.0
2021-09-21,Osento,0.0
2021-09-22,Osento,0.0
2021-09-23,Osento,0.0
2021-09-24,Osento,0.0
2021-09-25,Osento,0.0
2021-09-26,Osento,0.0
2021-09-27,Osento,0.3
2021-09-28,Osento,4.1
2021-09-29,Osento,0.0
2021-09-30,Osento,0.4
2021-10-01,Osento,0.2
2021-10-02,Osento,0.0
2021-10-03,Osento,0.0
2021-10-04,Osento,0.0
2021-10-05,Osento,0.5
2021-10-06,Osento,2.8
2021-10-07,Osento,3.4
2021-10-08,Osento,4.4
2021-10-09,Osento,16.0
2021-10-10,Osento,10.6
2021-10-11,Osento,2.6
2021-10-12,Osento,0.6
2021-10-13,Osento,0.0
2021-10-14,Osento,2.8
2021-10-15,Osento,0.3
2021-10-16,Osento,0.4
2021-10-17,Osento,0.0
2021-10-18,Osento,0.0
2021-10-19,Osento,0.0
2021-10-20,Osento,0.0
2021-10-21,Osento,0.0
2021-10-22,Osento,0.6
2021-10-23,Osento,3.5
2021-10-24,Osento,2.4
2021-10-25,Osento,1.3
2021-10-26,Osento,0.0
2021-10-27,Osento,2.2
2021-10-28,Osento,0.0
2021-10-29,Osento,0.0
2021-10-30,Osento,2.3
2021-10-31,Osento,0.5
2021-11-01,Osento,0.5
2021-11-02,Osento,15.3
2021-11-03,Osento,8.9
2021-11-04,Osento,7.4
2021-11-05,Osento,1.4
2021-11-06,Osento,3.5
2021-11-07,Osento,0.0
2021-11-08,Osento,2.7
2021-11-09,Osento,8.9
2021-11-10,Osento,0.0
2021-11-11,Osento,0.3
2021-11-12,Osento,7.0
2021-11-13,Osento,1.3
2021-11-14,Osento,0.1
2021-11-15,Osento,10.8
2021-11-16,Osento,13.5
2021-11-17,Osento,2.9
2021-11-18,Osento,2.5
2021-11-19,Osento,0.7
2021-11-20,Osento,0.0
2021-11-21,Osento,0.0
2021-11-22,Osento,0.3
2021-11-23,Osento,3.8
2021-11-24,Osento,0.6
2021-11-25,Osento,0.0
2021-11-26,Osento,4.4
2021-11-27,Osento,0.6
2021-11-28,Osento,3.4
2021-11-29,Osento,1.3
2021-11-30,Osento,0.3
2021-12-01,Osento,0.0
2021-12-02,Osento,0.2
2021-12-03,Osento,16.8
2021-12-04,Osento,0.1
2021-12-05,Osento,2.6
2021-12-06,Osento,5.0
2021-12-07,Osento,1.0
2021-12-08,Osento,1.1
2021-12-09,Osento,7.6
2021-12-10,Osento,3.2
2021-12-11,Osento,5.0
2021-12-12,Osento,11.4
2021-12-13,Osento,0.5
2021-12-14,Osento,0.4
2021-12-15,Osento,0.2
2021-12-16,Osento,1.4
2021-12-17,Osento,0.3
2021-12-18,Osento,6.1
2021-12-19,Osento,0.0
2021-12-20,Osento,0.0
2021-12-21,Osento,0.1
2021-12-22,Osento,0.0
2021-12-23,Osento,0.1
2021-12-24,Osento,0.0
2021-12-25,Osento,0.0
2021-12-26,Osento,2.4
2021-12-27,Osento,5.3
2021-12-28,Osento,0.1
2021-12-29,Osento,0.1
2021-12-30,Osento,0.6
2021-12-31,Osento,0.0
2022-01-01,Osento,0.0
2022-01-02,Osento,0.0
2022-01-03,Osento,0.0
2022-01-04,Osento,0.0
2022-01-05,Osento,0.0
2022-01-06,Osento,0.1
2022-01-07,Osento,1.1
2022-01-08,Osento,1.6
2022-01-09,Osento,3.4
2022-01-10,Osento,48.3
2022-01-11,Osento,2.7
2022-01-12,Osento,0.7
2022-01-13,Osento,0.0
2022-01-14,Osento,0.0
2022-01-15,Osento,0.0
2022-01-16,Osento,0.0
2022-01-17,Osento,0.0
2022-01-18,Osento,0.0
2022-01-19,Osento,0.0
2022-01-20,Osento,0.0
2022-01-21,Osento,2.3
2022-01-22,Osento,0.0
2022-01-23,Osento,1.1
2022-01-24,Osento,1.8
2022-01-25,Osento,0.0
2022-01-26,Osento,0.0
2022-01-27,Osento,0.0
2022-01-28,Osento,1.2
2022-01-29,Osento,0.8
2022-01-30,Osento,0.0
2022-01-31,Osento,0.0
2022-02-01,Osento,4.6
2022-02-02,Osento,0.0
2022-02-03,Osento,2.5
2022-02-04,Osento,0.0
2022-02-05,Osento,0.1
2022-02-06,Osento,0.0
2022-02-07,Osento,3.0
2022-02-08,Osento,0.0
2022-02-09,Osento,0.0
2022-02-10,Osento,0.0
2022-02-11,Osento,0.0
2022-02-12,Osento,0.7
2022-02-13,Osento,0.1
2022-02-14,Osento,0.0
2022-02-15,Osento,2.8
2022-02-16,Osento,0.4
2022-02-17,Osento,0.0
2022-02-18,Osento,0.0
2022-02-19,Osento,0.0
2022-02-20,Osento,0.0
2022-02-21,Osento,0.0
2022-02-22,Osento,20.7
2022-02-23,Osento,0.0
2022-02-24,Osento,0.0
2022-02-25,Osento,0.0
2022-02-26,Osento,10.1
2022-02-27,Osento,16.9
2022-02-28,Osento,2.9
2022-03-01,Osento,1.2
2022-03-02,Osento,0.2
2022-03-03,Osento,0.0
2022-03-04,Osento,0.6
2022-03-05,Osento,44.7
2022-03-06,Osento,1.6
2022-03-07,Osento,3.8
2022-03-08,Osento,1.8
2022-03-09,Osento,0.1
2022-03-10,Osento,0.4
2022-03-11,Osento,0.0
2022-03-12,Osento,0.0
2022-03-13,Osento,0.0
2022-03-14,Osento,0.0
2022-03-15,Osento,0.0
2022-03-16,Osento,0.0
2022-03-17,Osento,0.4
2022-03-18,Osento,3.3
2022-03-19,Osento,3.4
2022-03-20,Osento,1.3
2022-03-21,Osento,0.2
2022-03-22,Osento,0.0
2022-03-23,Osento,0.0
2022-03-24,Osento,0.0
2022-03-25,Osento,0.0
2022-03-26,Osento,0.0
2022-03-27,Osento,0.1
2022-03-28,Osento,12.5
2022-03-29,Osento,0.6
2022-03-30,Osento,4.0
2022-03-31,Osento,12.4
2022-04-01,Osento,2.1
2022-04-02,Osento,0.5
2022-04-03,Osento,3.6
2022-04-04,Osento,0.1
2022-04-05,Osento,0.0
2022-04-06,Osento,0.4
2022-04-07,Osento,6.3
2022-04-08,Osento,0.0
2022-04-09,Osento,0.0
2022-04-10,Osento,3.0
2022-04-11,Osento,0.0
2022-04-12,Osento,0.0
2022-04-13,Osento,0.0
2022-04-14,Osento,0.0
2022-04-15,Osento,0.0
2022-04-16,Osento,0.0
2022-04-17,Osento,2.9
2022-04-18,Osento,0.0
2022-04-19,Osento,0.0
2022-04-20,Osento,0.0
2022-04-21,Osento,1.7
2022-04-22,Osento,3.8
2022-04-23,Osento,0.0
2022-04-24,Osento,0.0
2022-04-25,Osento,0.5
2022-04-26,Osento,0.0
2022-04-27,Osento,0.0
2022-04-28,Osento,0.0
2022-04-29,Osento,0.0
2022-04-30,Osento,0.0
2022-05-01,Osento,0.0
2022-05-02,Osento,1.2
2022-05-03,Osento,0.7
2022-05-04,Osento,0.1
2022-05-05,Osento,0.8
2022-05-06,Osento,4.6
2022-05-07,Osento,5.8
2022-05-08,Osento,9.3
2022-05-09,Osento,1.5
2022-05-10,Osento,1.0
2022-05-11,Osento,0.3
2022-05-12,Osento,0.0
2022-05-13,Osento,0.0
2022-05-14,Osento,0.0
2022-05-15,Osento,0.7
2022-05-16,Osento,0.0
2022-05-17,Osento,2.4
2022-05-18,Osento,0.0
2022-05-19,Osento,0.0
2022-05-20,Osento,0.0
2022-05-21,Osento,0.0
2022-05-22,Osento,0.0
2022-05-23,Osento,0.8
2022-05-24,Osento,0.0
2022-05-25,Osento,0.1
2022-05-26,Osento,0.9
2022-05-27,Osento,0.0
2022-05-28,Osento,0.3
2022-05-29,Osento,5.8
2022-05-30,Osento,0.0
2022-05-31,Osento,0.0
2022-06-01,Osento,0.0
2022-06-02,Osento,0.0
2022-06-03,Osento,0.0
2022-06-04,Osento,0.0
2022-06-05,Osento,0.1
2022-06-06,Osento,0.0
2022-06-07,Osento,0.0
2022-06-08,Osento,3.9
